972.7971889,2319.324303,2746.066495,3239.673032,4507.119206,5387.478895,4356.19759,4621.648378,3756.767057,5887.847532,3228.948128,1043.278269,3380.711567,3672.405428,4806.477762,3032.253115,4957.390249,5418.196474,2282.441669,4532.245603,2210.281394,3990.507414,1153.541842,3790.619513,5585.40877,3001.352506,6619.306447,2458.773604,3001.963454,6301.414213,3120.445952,5249.051919,2262.367262,1307.773138,2784.848463,5413.897367,1600.254694,3743.209264,5569.926587,6560.101445,5418.666357,6529.348444,6506.046825,1984.763006
100.7018281,282.6839862,5208.937756,3699.668497,5130.037352,6759.840128,9651.723849,7695.275131,6138.845251,7737.521171,5922.628635,1178.516597,853.9416454,3721.87114,3107.650235,5956.453886,4101.237845,6638.799318,5192.286475,7466.287208,5194.177327,9570.708117,776.4458812,1521.489673,4290.841982,4023.173353,7110.514726,5679.496528,6975.43016,7356.877851,8287.019527,7483.070787,7210.891196,447.102154,2376.667439,841.3695872,6522.502681,4971.39042,6233.608883,4586.136132,4391.375528,4365.153582,6876.316395,7472.480714
1358.434855,766.7809893,1326.546044,6250.607105,5046.870554,7950.804838,8258.299752,6395.705176,7938.797628,12153.72692,11733.16569,540.2331809,1171.79702,3358.530513,1802.783722,7809.483364,10384.88963,12149.02259,7637.454441,8342.037856,11508.60522,9870.007216,858.8260079,1304.296021,5512.944107,5443.303248,3648.387281,8262.505999,9202.177392,11811.05811,8607.890539,12232.15595,9328.295862,1291.419974,397.2577831,5443.538055,6265.374451,5186.968022,8076.977491,8622.591938,11270.67996,10543.15612,12381.65931,11142.27783
1522.184096,918.8394361,397.7362378,704.1124105,3979.662098,4232.062697,5518.329489,4974.362343,5029.01162,5856.026792,4758.617769,1148.232942,959.416053,100,100,1980.653952,1920.898119,5836.760508,3803.207261,6059.026795,4900.25607,6048.192962,2063.931696,781.3966662,355.1810155,158.5549281,2607.759227,2933.601632,3636.206391,4322.810967,3668.068243,5171.626332,4800.324422,1132.654793,549.6868104,100,365.7288195,1215.702778,1335.341692,4179.224446,3890.869481,3851.340673,6403.263525,4426.266137
1658.3377,1612.466018,793.5352647,100,100,3040.639439,3697.808681,4972.093322,6489.216559,7885.587846,6321.897715,1929.184673,1454.936029,972.0304139,724.0576394,546.9636688,4222.051189,4675.976112,5427.720941,8198.032347,5173.391419,6362.029039,806.3831372,503.2648417,805.4748048,275.295206,100,3625.999622,5579.469299,4624.100361,2799.360526,3879.934829,7361.738246,1121.264832,557.7346615,387.0360471,100,1043.403395,2313.326196,3526.805657,3847.670942,9597.617273,7944.709866,6277.745625
898.8612156,1337.055678,943.1254015,3065.218437,1656.245738,3615.630196,6541.621895,7774.348789,7599.203712,4785.575891,10703.12529,827.3669648,1346.930185,2044.994305,842.4818218,1233.727354,2157.419688,5734.384508,4038.713108,9388.816109,10879.19302,9521.082416,100,612.6126225,1805.398528,1630.872102,536.7276465,2182.983076,4232.285832,7486.23966,6492.846139,7847.694819,12090.6763,730.344872,530.7237851,100,1607.858818,1856.85857,3585.464514,3190.901574,6375.457691,4068.932787,6018.966334,7797.632071
2084.281581,1600.625582,100,536.0896785,1722.415568,4761.896987,4085.803254,2626.503497,753.9726986,1192.049972,907.2437771,1488.136627,323.7076331,1149.118367,1983.352102,2194.671153,1563.530394,4159.142129,1546.326266,2002.710496,2205.624441,1049.201407,2857.062388,660.5823428,360.5451067,987.1704352,2098.176984,3367.397424,4991.567657,5092.942143,3001.634378,610.7812963,327.7456479,1141.889425,1090.660583,1448.555543,1519.332093,2400.069677,1557.727388,4081.759025,2467.09982,1807.098211,769.147233,1167.238309
4280.284723,2300.94386,1532.235627,1900.810508,845.9628313,4731.544992,2660.243553,3971.734372,5255.794277,5157.968433,1879.206582,623.7241831,854.1216289,1080.005002,1754.090441,2575.716571,2028.616797,3957.782249,3512.275496,1961.175129,3857.171504,2958.037123,2227.738767,1739.536295,3054.719024,2199.654489,2666.621334,3598.950411,1240.529218,1910.923939,4077.241265,2278.116652,2514.80443,2472.832225,2001.441075,1907.664843,1594.045046,2172.172177,2760.838229,4016.232265,4615.237199,5355.514097,1165.574094,3036.268285
100,2811.495482,3791.348681,2257.645724,2488.456147,4362.689368,4967.662674,6710.692285,7818.187034,4831.321966,6124.049308,2671.82558,1841.32655,2525.920249,1875.736432,3045.860823,3318.748581,4535.320003,4333.529206,7773.102014,5451.579023,4426.879694,2553.91874,4853.549695,2890.329608,2535.369642,3143.063841,4729.758699,1746.441871,3163.297512,6166.625555,7195.314702,6191.617161,1738.210769,2888.977749,2918.600992,4188.589967,3630.365913,4206.344657,6295.504016,3117.982778,7835.106312,6169.717539,6112.289668
1754.947974,620.0574252,1059.848926,467.2424567,1649.778598,4003.000681,4305.165091,4097.730875,5487.976073,3403.732105,5939.423207,1185.039002,771.5512992,100,100,3933.619624,2654.277706,5501.968326,4087.998819,4919.89404,6358.932839,4056.858445,838.9939084,100,443.0859034,100,1500.145197,711.2359142,3365.409967,3258.586954,4464.105607,2823.219475,5158.20536,644.9692076,800.5896572,350.557072,317.6148897,873.8043552,2521.608642,5135.549873,6599.213095,3261.516614,4742.301126,7255.908221
2001.172446,1705.365384,100,1172.567494,1991.149019,2287.406601,1761.439939,5396.740513,5603.940861,6880.468288,5647.731731,920.996953,1519.174202,1391.767338,819.4820302,100,3912.299151,3042.549026,5483.183644,5893.585347,8457.936762,5670.650998,1294.005106,1413.273754,100,432.3706551,1308.140121,2861.783514,2208.255991,2272.551451,5164.251113,5776.058437,7517.95703,1338.858278,1010.578819,793.0539711,1061.122636,731.2793875,1799.183748,3664.098961,6140.011049,5330.772466,6249.09894,10559.96116
910.7977544,1306.692721,2031.941235,1340.036271,779.6000829,5234.217711,4950.879206,4664.151102,8818.008053,8139.182936,9981.816445,510.9825684,1659.531778,1662.906598,1746.655562,864.1253607,2918.740894,2354.552386,8402.681549,9267.170899,8975.878933,6714.789988,855.4247989,1945.277231,765.7404133,989.6724149,1700.637443,2991.408641,5872.506834,7511.306116,9407.35867,9552.373275,7782.812839,1353.030238,978.6048247,100,1964.422194,2553.674788,1297.892635,3654.328723,6573.86509,7962.708756,6386.732974,8349.826413
2642.724963,1775.672501,1264.496092,725.4393485,1723.00078,814.1343265,1147.335178,1039.107062,628.0879843,626.250927,149.8504418,3594.417581,1342.289868,1283.473518,1535.709292,397.4999686,842.120645,497.2223572,252.1732526,1301.44353,993.7820515,315.2020003,2917.650472,400.975381,832.9211624,1086.320129,1143.610815,1005.463111,410.1688511,638.2863024,178.2903051,599.8533293,949.8498913,2618.142123,100,380.7171276,1162.264876,1690.052176,1130.448621,836.3047235,950.9243398,403.3723076,100,389.9306533
